feature_id,name,evaluated,evidence_id,exposures,family,folds,max_score,mean_model_gain,mean_permutation_sd,mean_score,mean_split_importance,median_p,median_q,min_score,not_evaluable,q_supported,role,support_fraction,supported
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:univariable:treatment,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",17.8303841729798,,,13.969860827599716,,1.3466238811768874e-14,7.462946792085056e-13,10.032685140887853,0,15,treatment,1.0,15
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:univariable:outcome,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",1.690638252091429,,,0.49190018437006894,,0.4778052879672332,0.7378497588520548,0.050716750101283105,0,0,outcome,0.06666666666666667,1
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:univariable:effect,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",1.1598976083390653,,,0.27484306073040193,,0.5936934616917343,0.8454362914694152,0.00668720259175422,0,0,effect,0.0,0
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:penalized_main:treatment,15,penalized_main,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.11655214148811377,0.18654110281262243,,0.040697509720745,,,,0.0,0,0,treatment,0.4,6
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:penalized_main:outcome,15,penalized_main,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.019839875639407176,0.12679210166098248,,0.0013226583759604785,,,,0.0,0,0,outcome,0.06666666666666667,1
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:penalized_interactions:outcome,15,penalized_interactions,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.02459679371802549,0.1308233952231425,,0.0016397862478683659,,,,0.0,0,0,outcome,0.06666666666666667,1
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:penalized_interactions:effect,15,penalized_interactions,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,0.0007557266020012757,,0.0,,,,0.0,0,0,effect,0.0,0
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:orthogonal_linear:effect,15,orthogonal_linear,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,8.42322107459011e-05,,0.0,,,,0.0,0,0,effect,0.0,0
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:univariable_rlearner:effect,15,univariable_rlearner,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0009300816758558705,,,-0.0008460396307785501,,,,-0.0045645720754387276,0,0,effect,0.26666666666666666,4
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:predictive_forest:treatment,15,predictive_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.1614578151522699,0.11928909120109361,0.01568777782788217,0.06810101422009832,0.24581043517691506,,,-0.008434161331299076,0,0,treatment,0.8,12
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:predictive_forest:outcome,15,predictive_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 2}]",0.018770918455106218,0.08180688141648698,0.0035211146107621658,0.004280161129568387,0.10136791968235731,,,-0.002584846995933717,0,0,outcome,0.7333333333333333,11
outer_001_feature_033,biomarker_fgfr_status,15,multi:outer_001_feature_033:causal_forest:effect,15,causal_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.000371368775874098,-4.22436463382377e-05,0.0002503574551562697,-0.00034320975542280566,0.1355511610070867,,,-0.0021326595488865563,0,0,effect,0.3333333333333333,5
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:univariable:treatment,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.9541498786543463,,,0.29400672741819495,,0.5780488452829654,0.8204815041247985,0.03052988710745915,0,0,treatment,0.0,0
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:univariable:outcome,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",1.0297007327611463,,,0.47433537902100303,,0.30566536842163217,0.6205015302204343,0.07030950576838907,0,0,outcome,0.0,0
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:univariable:effect,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",1.2905405065279607,,,0.5961598378984353,,0.27769539567613055,0.7055047709385669,0.030275698902615594,0,0,effect,0.0,0
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:penalized_main:treatment,15,penalized_main,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,0.18654110281262243,,0.0,,,,0.0,0,0,treatment,0.0,0
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:penalized_main:outcome,15,penalized_main,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.020788400476870864,0.12679210166098248,,0.004700657396835082,,,,0.0,0,0,outcome,0.26666666666666666,4
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:penalized_interactions:outcome,15,penalized_interactions,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.020384944276717425,0.1308233952231425,,0.004361915727557823,,,,0.0,0,0,outcome,0.26666666666666666,4
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:penalized_interactions:effect,15,penalized_interactions,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.049411020831804,0.0007557266020012757,,0.007337027107164232,,,,0.0,0,0,effect,0.2,3
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:orthogonal_linear:effect,15,orthogonal_linear,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,8.42322107459011e-05,,0.0,,,,0.0,0,0,effect,0.0,0
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:univariable_rlearner:effect,15,univariable_rlearner,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0017414244604939955,,,-0.0022038823797945733,,,,-0.008941133351103442,0,0,effect,0.26666666666666666,4
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:predictive_forest:treatment,15,predictive_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 2}]",0.0036471010409219184,0.10816742202671284,0.00036486125769247203,0.00038909732007737566,0.005847411565287916,,,-0.002943627285655818,0,0,treatment,0.6,9
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:predictive_forest:outcome,15,predictive_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",0.011022725497514338,0.07735470777695252,0.0013030504722612488,0.0012615316745177166,0.012551805688044437,,,-0.0027516677041896274,0,0,outcome,0.8666666666666667,13
outer_001_feature_034,biopsy_method,15,multi:outer_001_feature_034:causal_forest:effect,15,causal_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.0005349299649477038,-0.00020178140796931293,7.839292670488041e-05,5.058700123707534e-06,0.019859966136928794,,,-0.0002634005791929868,0,0,effect,0.3333333333333333,5
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:univariable:treatment,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",2.1575479603357945,,,1.1155871114481954,,0.09605695602537209,0.33765475451342913,0.3423621508565895,0,1,treatment,0.3333333333333333,5
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:univariable:outcome,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",2.290205162526933,,,0.8243846934748256,,0.1727396445660066,0.4007559753931353,0.24381230552850383,0,1,outcome,0.13333333333333333,2
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:univariable:effect,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.4285425379262794,,,0.1885768803390244,,0.6991363563399531,0.8960761750272639,0.05655159816932612,0,0,effect,0.0,0
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:penalized_main:treatment,15,penalized_main,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.005213512858848998,0.18654110281262243,,0.00034756752392326655,,,,0.0,0,0,treatment,0.06666666666666667,1
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:penalized_main:outcome,15,penalized_main,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,0.12679210166098248,,0.0,,,,0.0,0,0,outcome,0.0,0
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:penalized_interactions:outcome,15,penalized_interactions,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,0.1308233952231425,,0.0,,,,0.0,0,0,outcome,0.0,0
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:penalized_interactions:effect,15,penalized_interactions,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,0.0007557266020012757,,0.0,,,,0.0,0,0,effect,0.0,0
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:orthogonal_linear:effect,15,orthogonal_linear,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,8.42322107459011e-05,,0.0,,,,0.0,0,0,effect,0.0,0
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:univariable_rlearner:effect,15,univariable_rlearner,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",0.0005028777354005032,,,-0.0007738625346194572,,,,-0.004311908060770059,0,0,effect,0.3333333333333333,5
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:predictive_forest:treatment,15,predictive_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.0016403738855016818,0.09695372432045418,0.0003137020491681068,0.00014674309859841566,0.002716098085576113,,,-0.0009835668779533495,0,0,treatment,0.4666666666666667,7
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:predictive_forest:outcome,15,predictive_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.0012609130386894336,0.07393589956427421,0.000522816257912333,0.00013469162809699576,0.0030883047434911177,,,-0.0002493123535130722,0,0,outcome,0.4666666666666667,7
outer_001_feature_035,bisphosphonate_therapy_status,15,multi:outer_001_feature_035:causal_forest:effect,15,causal_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,-0.0001800604498446101,4.864709038934429e-06,-5.006129605243196e-06,0.0007387969700976997,,,-3.4253959016572466e-05,0,0,effect,0.0,0
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:univariable:treatment,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",28.177134309188602,,,22.967124990995767,,1.0204234485985531e-22,1.7653325660754968e-20,18.06862256375256,0,15,treatment,1.0,15
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:univariable:outcome,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",13.065434894391991,,,10.218137707292014,,1.8415320651199332e-10,1.2780232531932335e-08,8.206716833425146,0,15,outcome,1.0,15
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:univariable:effect,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",1.495260730246402,,,0.6261955420211535,,0.31072189145547763,0.7156791106474526,0.0282666421664237,0,0,effect,0.06666666666666667,1
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:penalized_main:treatment,15,penalized_main,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",0.24031202725258424,0.18654110281262243,,0.12090617104699009,,,,0.0,0,0,treatment,0.9333333333333333,14
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:penalized_main:outcome,15,penalized_main,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.12809785149724373,0.12679210166098248,,0.0438799531479278,,,,0.0,0,0,outcome,0.5333333333333333,8
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:penalized_interactions:outcome,15,penalized_interactions,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 2}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.12081818131757703,0.1308233952231425,,0.04092431988589835,,,,0.0,0,0,outcome,0.5333333333333333,8
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:penalized_interactions:effect,15,penalized_interactions,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,0.0007557266020012757,,0.0,,,,0.0,0,0,effect,0.0,0
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:orthogonal_linear:effect,15,orthogonal_linear,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.0,8.42322107459011e-05,,0.0,,,,0.0,0,0,effect,0.0,0
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:univariable_rlearner:effect,15,univariable_rlearner,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 0}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 0}]",0.00025684420696089894,,,-0.0007361229255461232,,,,-0.0018436359194329288,0,0,effect,0.06666666666666667,1
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:predictive_forest:treatment,15,predictive_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",0.18905094753633092,0.12011345446629847,0.011755758516899105,0.06891428969095595,0.21213616822753423,,,0.0009902863419269936,0,0,treatment,1.0,15
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:predictive_forest:outcome,15,predictive_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 2}]",0.15353003668519963,0.09166691004678232,0.011091782779403793,0.05135436198748703,0.17147431850338052,,,-0.004728082564070757,0,0,outcome,0.9333333333333333,14
outer_001_feature_036,blood_pressure,15,multi:outer_001_feature_036:causal_forest:effect,15,causal_forest,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 1}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 1}]",0.0008529078032412651,-0.00026354031088572004,0.00017280645255576173,-3.501868000722485e-05,0.05017681502604257,,,-0.0004461929799262169,0,0,effect,0.3333333333333333,5
outer_001_feature_037,blood_urea_nitrogen,15,multi:outer_001_feature_037:univariable:treatment,15,univariable,"[{""evaluated"": 3, ""inner_fold"": 1, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 2, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 3, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 4, ""supported"": 3}, {""evaluated"": 3, ""inner_fold"": 5, ""supported"": 3}]",11.467826026425293,,,6.4596693769160956,,1.0282868197863199e-06,1.6991215545992998e-05,3.481932723254916,0,15,treatment,1.0,15
